time,ax,ay,az
1.008284970E0,-7.575836182E-1,1.007194519E1,7.168273926E-1
1.010787411E0,-7.958831787E-1,9.978576660E0,7.599334717E-1
1.013289853E0,-7.599792480E-1,9.880416870E0,7.551422119E-1
1.015792294E0,-7.815246582E-1,9.858871460E0,7.599334717E-1
1.018294736E0,-8.078613281E-1,9.806198120E0,7.886657715E-1
1.020797177E0,-7.958831787E-1,9.822952271E0,6.833190918E-1
1.023299618E0,-8.150482178E-1,9.796615601E0,6.186676025E-1
1.025802060E0,-8.222198486E-1,9.772674561E0,5.995178223E-1
1.028304501E0,-7.743377686E-1,9.789443970E0,5.229034424E-1
1.030806943E0,-7.887115479E-1,9.748733521E0,5.588226318E-1
1.033309384E0,-7.958831787E-1,9.825347900E0,4.606475830E-1
1.035811825E0,-8.054656982E-1,9.880416870E0,4.702301025E-1
1.038314267E0,-7.695465088E-1,9.935485840E0,4.822082520E-1
1.040816708E0,-7.408142090E-1,9.971389771E0,5.205078125E-1
1.043319150E0,-7.097015381E-1,1.002166748E1,5.731811523E-1
1.045821591E0,-6.929321289E-1,1.007434082E1,5.899353027E-1
1.048324032E0,-7.049102783E-1,1.013659668E1,7.096557617E-1
1.050826474E0,-6.522369385E-1,1.022279358E1,7.838745117E-1
1.053328915E0,-6.259002686E-1,1.022517395E1,8.078155518E-1
1.055831357E0,-5.804138184E-1,1.021560669E1,7.671051025E-1
1.058333798E0,-6.139221191E-1,1.027784729E1,6.689453125E-1
1.060836240E0,-6.474456787E-1,1.029461670E1,6.402130127E-1
1.063338681E0,-6.426544189E-1,1.030178833E1,6.067047119E-1
1.065841122E0,-6.091461182E-1,1.030178833E1,6.569824219E-1
1.068343564E0,-5.875854492E-1,1.030178833E1,6.904907227E-1
1.070815488E0,-6.402587891E-1,1.027546692E1,6.952819824E-1
1.073317929E0,-6.187133789E-1,1.026828003E1,6.521911621E-1
1.075820370E0,-6.187133789E-1,1.025151062E1,6.282501221E-1
1.078322812E0,-5.899810791E-1,1.018208313E1,7.048645020E-1
1.080825253E0,-5.875854492E-1,1.011026001E1,7.407836914E-1
1.083327695E0,-5.875854492E-1,1.009350586E1,7.096557617E-1
1.085830136E0,-6.211090088E-1,1.008631897E1,7.144470215E-1
1.088332577E0,-5.971679688E-1,1.000730896E1,6.306457520E-1
1.090835019E0,-6.019592285E-1,1.000730896E1,5.635986328E-1
1.093337460E0,-6.306915283E-1,9.995330811E0,6.426086426E-1
1.095839902E0,-6.594238281E-1,9.952239990E0,7.192230225E-1
1.098342343E0,-7.001190186E-1,9.937881470E0,6.162719727E-1
1.100844784E0,-7.192687988E-1,9.940277100E0,5.588226318E-1
1.103347226E0,-7.527923584E-1,9.971389771E0,5.540313721E-1
1.105849667E0,-7.264556885E-1,9.913940430E0,5.731811523E-1
1.108352109E0,-7.503967285E-1,9.904357910E0,6.043090820E-1
1.110854550E0,-7.695465088E-1,9.875625610E0,6.186676025E-1
1.113356991E0,-7.982788086E-1,9.906753540E0,5.779724121E-1
1.115859433E0,-8.270111084E-1,9.909149170E0,4.917755127E-1
1.118361874E0,-7.934875488E-1,9.892379761E0,4.008026123E-1
1.120864316E0,-7.623748779E-1,9.894775391E0,4.055938721E-1
1.123366757E0,-7.288513184E-1,9.834930420E0,4.414978027E-1
1.125869199E0,-7.120971680E-1,9.787048340E0,4.486846924E-1
1.128371640E0,-7.216644287E-1,9.813385010E0,4.510803223E-1
1.130874081E0,-7.623748779E-1,9.844497681E0,4.989624023E-1
1.133376523E0,-7.815246582E-1,9.925903320E0,5.109405518E-1
1.135878964E0,-7.910919189E-1,9.995330811E0,4.893798828E-1
1.138381406E0,-8.294067383E-1,1.008152771E1,4.941711426E-1
1.140883847E0,-8.318023682E-1,1.012461853E1,4.558715820E-1
1.143386288E0,-8.150482178E-1,1.019406128E1,4.750213623E-1
1.145888730E0,-8.461608887E-1,1.023236084E1,5.516357422E-1
1.148360654E0,-8.724975586E-1,1.023715210E1,5.468444824E-1
1.150863095E0,-8.820800781E-1,1.026828003E1,5.995178223E-1
1.153365536E0,-9.060211182E-1,1.023954773E1,5.779724121E-1
1.155867978E0,-8.629302979E-1,1.018208313E1,7.072601318E-1
1.158370419E0,-9.203796387E-1,1.025630188E1,9.179534912E-1
1.160872861E0,-8.677062988E-1,1.022517395E1,1.037658691E0
1.163375302E0,-8.222198486E-1,1.017489624E1,9.897766113E-1
1.165877743E0,-8.533477783E-1,1.021560669E1,8.293609619E-1
1.168380185E0,-9.251708984E-1,1.028742981E1,6.761322021E-1
1.170882626E0,-9.060211182E-1,1.025151062E1,4.343261719E-1
1.173385068E0,-8.677062988E-1,1.018208313E1,2.787017822E-1
1.175887509E0,-8.748931885E-1,1.015095520E1,2.379913330E-1
1.178420468E0,-8.916625977E-1,1.013420105E1,3.170013428E-1
1.180922909E0,-8.533477783E-1,1.009111023E1,4.606475830E-1
1.183425351E0,-8.078613281E-1,1.003364563E1,5.612182617E-1
1.185927792E0,-7.480010986E-1,9.995330811E0,6.258544922E-1
1.188430234E0,-7.216644287E-1,9.973785400E0,6.162719727E-1
1.190932675E0,-6.833648682E-1,9.928298950E0,5.731811523E-1
1.193435116E0,-7.575836182E-1,9.940277100E0,6.450042725E-1
1.195937558E0,-7.312469482E-1,9.935485840E0,7.695007324E-1
1.198439999E0,-6.953277588E-1,9.892379761E0,8.844299316E-1
1.200942441E0,-6.713867188E-1,9.882812500E0,9.586486816E-1
1.203444882E0,-7.527923584E-1,9.873229980E0,8.461151123E-1
1.205947324E0,-7.767333984E-1,9.906753540E0,7.359924316E-1
1.208449765E0,-8.389892578E-1,9.947448730E0,6.737365723E-1
1.210952206E0,-8.102569580E-1,9.933090210E0,5.779724121E-1
1.213454648E0,-8.126525879E-1,9.949844360E0,4.151611328E-1
1.215957089E0,-8.102569580E-1,9.949844360E0,2.787017822E-1
1.218459531E0,-8.198242188E-1,1.002645874E1,2.787017822E-1
1.220961972E0,-8.078613281E-1,1.004083252E1,3.792572021E-1
1.223464413E0,-7.551879883E-1,1.008152771E1,4.295349121E-1
1.225966855E0,-6.618041992E-1,1.014378357E1,4.846038818E-1
1.228469296E0,-6.235046387E-1,1.012940979E1,5.635986328E-1
1.230971738E0,-5.923767090E-1,1.009828186E1,6.234588623E-1
1.233474179E0,-5.397033691E-1,1.011984253E1,7.024688721E-1
1.235976620E0,-5.349121094E-1,1.013899231E1,5.707855225E-1
1.238479062E0,-5.875854492E-1,1.012222290E1,3.816528320E-1
1.240981503E0,-6.259002686E-1,1.016053772E1,2.763061523E-1
1.243483945E0,-7.144775391E-1,1.011505127E1,2.834777832E-1
1.245986386E0,-7.240600586E-1,1.015095520E1,4.103698730E-1
1.248488827E0,-7.097015381E-1,1.016293335E1,3.912200928E-1
1.250991269E0,-7.503967285E-1,1.011505127E1,4.247436523E-1
1.253493710E0,-8.006744385E-1,1.013659668E1,4.702301025E-1
1.255996152E0,-8.341979980E-1,1.011744690E1,5.659942627E-1
1.258498593E0,-7.982788086E-1,1.008392334E1,4.654388428E-1
1.261001034E0,-7.910919189E-1,1.009350586E1,4.414978027E-1
1.263503476E0,-7.839202881E-1,1.003843689E1,4.295349121E-1
1.266005917E0,-7.240600586E-1,1.003843689E1,5.612182617E-1
1.268508359E0,-6.570281982E-1,1.004322815E1,7.000732422E-1
1.270980282E0,-6.665954590E-1,1.002645874E1,7.024688721E-1
1.273482724E0,-6.713867188E-1,1.000251770E1,5.229034424E-1
1.275985165E0,-6.737823486E-1,9.930694580E0,4.343261719E-1
1.278487607E0,-6.857604980E-1,9.971389771E0,3.481292725E-1
1.280990048E0,-6.857604980E-1,9.966613770E0,3.026428223E-1
1.283492490E0,-7.073059082E-1,9.937881470E0,2.332000732E-1
1.285994931E0,-7.647552490E-1,9.954635620E0,2.020874023E-1
1.288497372E0,-7.767333984E-1,9.966613770E0,1.925048828E-1
1.290999814E0,-7.958831787E-1,9.942672729E0,2.547607422E-1
1.293502255E0,-7.551879883E-1,9.961822510E0,4.319305420E-1
1.296004697E0,-7.575836182E-1,9.952239990E0,5.109405518E-1
1.298507138E0,-7.647552490E-1,9.901962280E0,5.324859619E-1
1.301009579E0,-7.671508789E-1,9.957031250E0,5.205078125E-1
1.303512021E0,-7.934875488E-1,1.000491333E1,4.630432129E-1
1.306014462E0,-7.910919189E-1,9.923507690E0,3.840332031E-1
1.308516904E0,-7.647552490E-1,9.957031250E0,3.170013428E-1
1.311019345E0,-7.958831787E-1,9.990554810E0,3.936157227E-1
1.313521786E0,-8.246154785E-1,1.005758667E1,4.462890625E-1
1.316024228E0,-8.198242188E-1,1.006477356E1,4.343261719E-1
1.318526669E0,-8.533477783E-1,1.010546875E1,4.079895020E-1
1.321029111E0,-9.036254883E-1,1.005998230E1,3.816528320E-1
1.323501034E0,-9.874267578E-1,1.004083252E1,4.462890625E-1
1.326003476E0,-9.682769775E-1,1.001689148E1,4.271392822E-1
1.328505917E0,-9.778442383E-1,9.954635620E0,4.486846924E-1
1.331008359E0,-9.491119385E-1,9.909149170E0,5.037536621E-1
1.333510800E0,-9.467163086E-1,9.866058350E0,5.013580322E-1
1.336013241E0,-9.371490479E-1,9.842102051E0,4.151611328E-1
1.338515683E0,-8.988342285E-1,9.854080200E0,3.098144531E-1
1.341018124E0,-8.796844482E-1,9.839721680E0,1.541900635E-1
1.343520566E0,-8.940429688E-1,9.837326050E0,6.321716309E-2
1.346023007E0,-8.772888184E-1,9.885208130E0,7.040405273E-2
1.348525449E0,-8.437652588E-1,9.899566650E0,1.230773926E-1
1.351027890E0,-8.365936279E-1,9.870834351E0,2.643280029E-1
1.353530331E0,-8.198242188E-1,9.911544800E0,3.433380127E-1
1.356032773E0,-7.887115479E-1,9.947448730E0,4.271392822E-1
1.358535214E0,-7.934875488E-1,9.942672729E0,4.654388428E-1
1.361037656E0,-8.006744385E-1,9.997726440E0,4.726257324E-1
1.363540097E0,-7.599792480E-1,1.000251770E1,4.175567627E-1
1.366042538E0,-7.432098389E-1,1.000251770E1,4.055938721E-1
1.368544980E0,-7.982788086E-1,1.003364563E1,3.002471924E-1
1.371047421E0,-7.408142090E-1,1.005758667E1,2.739105225E-1
1.373549863E0,-7.312469482E-1,1.012222290E1,3.146057129E-1
1.376052304E0,-7.480010986E-1,1.016053772E1,3.505249023E-1
1.378554745E0,-7.432098389E-1,1.024194336E1,3.193969727E-1
1.381057187E0,-7.743377686E-1,1.024433899E1,3.529205322E-1
1.383559628E0,-7.360382080E-1,1.024913025E1,3.457336426E-1
1.386062070E0,-7.192687988E-1,1.027546692E1,3.241882324E-1
1.388564511E0,-7.312469482E-1,1.026828003E1,3.744659424E-1
1.391066952E0,-7.456054688E-1,1.023236084E1,3.912200928E-1
1.393569394E0,-7.503967285E-1,1.022279358E1,3.840332031E-1
1.396071835E0,-7.456054688E-1,1.020123291E1,3.912200928E-1
1.398574277E0,-7.049102783E-1,1.016772461E1,4.103698730E-1
1.401076718E0,-6.833648682E-1,1.013180542E1,3.481292725E-1
1.403579159E0,-6.809692383E-1,1.012701416E1,3.792572021E-1
1.406081601E0,-6.187133789E-1,1.009350586E1,3.864288330E-1
1.408584042E0,-5.995635986E-1,1.006237793E1,3.984069824E-1
1.411086484E0,-6.043548584E-1,1.006716919E1,4.103698730E-1
1.413588925E0,-6.665954590E-1,1.002645874E1,4.223480225E-1
1.416091366E0,-6.833648682E-1,1.001210022E1,3.792572021E-1
1.418593808E0,-7.049102783E-1,1.001928711E1,3.696746826E-1
1.421096249E0,-7.527923584E-1,1.000491333E1,4.319305420E-1
1.423598691E0,-7.671508789E-1,9.995330811E0,5.157165527E-1
1.426101132E0,-7.456054688E-1,9.925903320E0,6.114959717E-1
1.428603574E0,-7.001190186E-1,9.870834351E0,7.216186523E-1
1.431075497E0,-7.719421387E-1,9.839721680E0,6.569824219E-1
1.433577939E0,-8.246154785E-1,9.837326050E0,6.282501221E-1
1.436080380E0,-8.533477783E-1,9.801406860E0,5.923309326E-1
1.438582822E0,-8.844757080E-1,9.834930420E0,6.258544922E-1
1.441085263E0,-8.581390381E-1,9.784652710E0,5.755767822E-1
1.443587704E0,-8.437652588E-1,9.782257080E0,4.271392822E-1
1.446090146E0,-8.413696289E-1,9.753524780E0,3.122100830E-1
1.448592587E0,-8.270111084E-1,9.755920410E0,3.074188232E-1
1.451095029E0,-8.413696289E-1,9.803802490E0,3.936157227E-1
1.453597470E0,-8.557434082E-1,9.842102051E0,3.864288330E-1
1.456099911E0,-8.772888184E-1,9.856475830E0,3.313751221E-1
1.458602353E0,-8.198242188E-1,9.878021240E0,2.332000732E-1
1.461104794E0,-7.839202881E-1,9.899566650E0,1.709594727E-1
1.463637753E0,-7.863159180E-1,9.916336060E0,2.188415527E-1
1.466140195E0,-8.389892578E-1,9.933090210E0,2.523651123E-1
1.468642636E0,-8.198242188E-1,9.901962280E0,2.739105225E-1
1.471145077E0,-7.887115479E-1,9.921112061E0,3.529205322E-1
1.473647519E0,-7.480010986E-1,9.923507690E0,3.576965332E-1
1.476149960E0,-7.192687988E-1,9.933090210E0,3.768615723E-1
1.478652402E0,-7.408142090E-1,9.976181030E0,3.960113525E-1
1.481154843E0,-7.767333984E-1,9.940277100E0,3.624877930E-1
1.483657284E0,-7.934875488E-1,9.949844360E0,3.648834229E-1
1.486159726E0,-7.503967285E-1,9.966613770E0,3.409423828E-1
1.488662167E0,-7.456054688E-1,9.930694580E0,2.715148926E-1
1.491164609E0,-7.934875488E-1,9.909149170E0,2.188415527E-1
1.493667050E0,-7.958831787E-1,9.921112061E0,2.427825928E-1
1.496169491E0,-7.503967285E-1,9.921112061E0,2.308044434E-1
1.498671933E0,-7.647552490E-1,9.964218140E0,2.571411133E-1
1.501174374E0,-7.671508789E-1,9.997726440E0,3.122100830E-1
1.503676816E0,-7.240600586E-1,9.983367920E0,3.744659424E-1
1.506179257E0,-7.049102783E-1,1.001928711E1,4.055938721E-1
1.508681699E0,-7.192687988E-1,9.997726440E0,4.295349121E-1
1.511184140E0,-6.977233887E-1,1.002166748E1,4.462890625E-1
1.513686581E0,-6.977233887E-1,9.995330811E0,4.103698730E-1
1.516189023E0,-6.905364990E-1,9.980972290E0,3.888244629E-1
1.518691464E0,-6.929321289E-1,9.971389771E0,3.960113525E-1
1.521193906E0,-6.833648682E-1,9.973785400E0,4.391021729E-1
1.523665829E0,-6.953277588E-1,9.913940430E0,3.816528320E-1
1.526168271E0,-6.953277588E-1,9.921112061E0,3.960113525E-1
1.528670712E0,-7.144775391E-1,9.930694580E0,3.505249023E-1
1.531173154E0,-7.216644287E-1,9.947448730E0,3.026428223E-1
1.533675595E0,-6.737823486E-1,9.992950439E0,2.619323730E-1
1.536178036E0,-6.641998291E-1,1.008631897E1,2.092590332E-1
1.538680478E0,-6.163177490E-1,1.007194519E1,1.901092529E-1
1.541182919E0,-5.133666992E-1,1.008152771E1,1.494140625E-1
1.543685361E0,-4.798583984E-1,1.009590149E1,2.068634033E-1
1.546187802E0,-4.702758789E-1,1.004800415E1,3.146057129E-1
1.548690243E0,-4.176025391E-1,9.990554810E0,3.936157227E-1
1.551192685E0,-4.104156494E-1,9.906753540E0,4.343261719E-1
1.553695126E0,-4.702758789E-1,9.892379761E0,4.558715820E-1
1.556197568E0,-5.397033691E-1,9.880416870E0,3.002471924E-1
1.558700009E0,-5.564727783E-1,9.856475830E0,2.188415527E-1
1.561202450E0,-6.235046387E-1,9.830139160E0,1.949005127E-1
1.563704892E0,-6.522369385E-1,9.839721680E0,1.398315430E-1
1.566207333E0,-6.785736084E-1,9.803802490E0,1.565856934E-1
1.568709775E0,-6.761779785E-1,9.830139160E0,2.068634033E-1
1.571212216E0,-6.354827881E-1,9.873229980E0,2.475738525E-1
1.573714657E0,-6.282958984E-1,9.856475830E0,2.044677734E-1
1.576217099E0,-5.971679688E-1,9.861267090E0,1.541900635E-1
1.578719540E0,-5.444946289E-1,9.913940430E0,1.422271729E-1
1.581221982E0,-5.636444092E-1,9.889999390E0,1.398315430E-1
1.583724423E0,-6.067504883E-1,9.942672729E0,1.374359131E-1
1.586226865E0,-6.474456787E-1,1.000730896E1,1.565856934E-1
1.588729306E0,-6.929321289E-1,1.005758667E1,2.020874023E-1
1.591231747E0,-7.049102783E-1,1.003843689E1,2.810821533E-1
1.593734189E0,-6.953277588E-1,9.964218140E0,2.954559326E-1
1.596236630E0,-6.881408691E-1,9.988159180E0,2.523651123E-1
1.598739072E0,-6.809692383E-1,1.005998230E1,2.810821533E-1
1.601241513E0,-7.144775391E-1,1.003843689E1,3.409423828E-1
1.603743954E0,-6.881408691E-1,1.007434082E1,2.906646729E-1
1.606246396E0,-6.953277588E-1,1.011744690E1,1.254730225E-1
1.608748837E0,-6.833648682E-1,1.012222290E1,9.674072266E-2
1.611251279E0,-6.953277588E-1,1.011505127E1,1.063079834E-1
1.613753720E0,-6.235046387E-1,1.009828186E1,9.913635254E-2
1.616225644E0,-6.426544189E-1,1.005279541E1,1.039123535E-1
1.618728085E0,-6.594238281E-1,9.997726440E0,7.997131348E-2
1.621230527E0,-6.474456787E-1,1.000251770E1,8.955383301E-2
1.623732968E0,-5.899810791E-1,1.001689148E1,1.781463623E-1
1.626235409E0,-5.636444092E-1,9.995330811E0,1.757507324E-1
1.628737851E0,-5.253448486E-1,9.959426880E0,1.158905029E-1
1.631240292E0,-5.780181885E-1,9.928298950E0,8.476257324E-2
1.633742734E0,-5.708312988E-1,9.976181030E0,7.997131348E-2
1.636245175E0,-6.115264893E-1,1.000012207E1,7.757568359E-2
1.638747616E0,-6.235046387E-1,1.000491333E1,1.518096924E-1
1.641250058E0,-6.546325684E-1,1.008152771E1,1.637725830E-1
1.643752499E0,-6.833648682E-1,1.010546875E1,1.949005127E-1
1.646224423E0,-6.594238281E-1,1.010067749E1,2.140502930E-1
1.648726865E0,-7.073059082E-1,1.019885254E1,1.781463623E-1
1.651259824E0,-7.025146484E-1,1.019645691E1,2.116546631E-1
1.653762265E0,-6.785736084E-1,1.028503418E1,1.398315430E-1
1.656264706E0,-6.881408691E-1,1.033291626E1,5.123901367E-2
1.658767148E0,-6.378631592E-1,1.030657959E1,-3.973388672E-2
1.661269589E0,-6.139221191E-1,1.031137085E1,-1.187438965E-1
1.663772031E0,-5.660400391E-1,1.033770752E1,-6.846618652E-2
1.666274472E0,-5.468902588E-1,1.029461670E1,-3.494262695E-2
1.668776913E0,-5.157623291E-1,1.030418396E1,-3.973388672E-2
1.671279355E0,-4.606933594E-1,1.028742981E1,-8.605957031E-3
1.673781796E0,-4.870300293E-1,1.029222107E1,4.885864258E-2
1.676284238E0,-5.205535889E-1,1.027784729E1,6.321716309E-2
1.678786679E0,-4.678802490E-1,1.024913025E1,8.236694336E-2
1.681289120E0,-4.654846191E-1,1.027307129E1,1.063079834E-1
1.683791562E0,-4.750671387E-1,1.015095520E1,3.050384521E-1
1.686263486E0,-5.397033691E-1,1.007673645E1,5.252990723E-1
1.688765927E0,-5.109710693E-1,1.002885437E1,6.354370117E-1
1.691268368E0,-5.468902588E-1,9.918716431E0,7.599334717E-1
1.693770810E0,-6.019592285E-1,9.799011230E0,8.772430420E-1
1.696273251E0,-5.875854492E-1,9.758316040E0,9.562530518E-1
1.698775693E0,-6.306915283E-1,9.688873291E0,9.969635010E-1
1.701278134E0,-6.833648682E-1,9.652969360E0,1.001739502E0
1.703780575E0,-6.689910889E-1,9.607482910E0,8.820343018E-1
1.706283017E0,-6.905364990E-1,9.573959351E0,8.126068115E-1
1.708785458E0,-7.264556885E-1,9.576354980E0,9.035797119E-1
1.711287900E0,-7.073059082E-1,9.629028320E0,8.461151123E-1
1.713790341E0,-6.306915283E-1,9.820556641E0,8.556976318E-1
1.716292782E0,-6.235046387E-1,9.978576660E0,7.671051025E-1
1.718795224E0,-6.833648682E-1,1.006237793E1,6.569824219E-1
1.721297665E0,-7.480010986E-1,1.008871460E1,6.952819824E-1
1.723800107E0,-7.695465088E-1,1.008871460E1,4.965667725E-1
1.726302548E0,-8.126525879E-1,1.009590149E1,4.774169922E-1
1.728804990E0,-8.270111084E-1,1.006237793E1,3.720703125E-1
1.731307431E0,-8.054656982E-1,1.002645874E1,3.098144531E-1
1.733809872E0,-8.006744385E-1,1.002166748E1,3.361511230E-1
1.736312314E0,-7.503967285E-1,1.005279541E1,3.313751221E-1
1.738814755E0,-6.833648682E-1,1.003125000E1,3.505249023E-1
1.741317197E0,-6.091461182E-1,1.003125000E1,4.319305420E-1
1.743819638E0,-6.019592285E-1,1.000970459E1,4.558715820E-1
1.746291562E0,-6.019592285E-1,9.992950439E0,4.391021729E-1
1.748824521E0,-5.397033691E-1,9.990554810E0,4.008026123E-1
1.751326962E0,-4.894256592E-1,1.005519104E1,4.031982422E-1
1.753859921E0,-4.343566895E-1,1.012222290E1,4.151611328E-1
1.756362363E0,-4.678802490E-1,1.014855957E1,3.720703125E-1
1.758864804E0,-4.846343994E-1,1.019885254E1,3.816528320E-1
1.761367245E0,-4.726715088E-1,1.025869751E1,4.367065430E-1
1.763869687E0,-3.984527588E-1,1.025869751E1,3.600921631E-1
1.766372128E0,-3.481750488E-1,1.022517395E1,3.074188232E-1
1.768874570E0,-3.122558594E-1,1.023954773E1,3.409423828E-1
1.771377011E0,-2.978973389E-1,1.022279358E1,2.284240723E-1
1.773879452E0,-3.218383789E-1,1.014378357E1,1.853179932E-1
1.776351376E0,-3.409881592E-1,1.012940979E1,1.709594727E-1
1.778853818E0,-3.074645996E-1,1.011744690E1,1.637725830E-1
1.781356259E0,-2.978973389E-1,1.006237793E1,1.302490234E-1
1.783858700E0,-2.093048096E-1,1.000012207E1,9.194946289E-2
1.786361142E0,-2.236785889E-1,9.885208130E0,1.709594727E-1
1.788863583E0,-2.380371094E-1,9.803802490E0,1.829223633E-1
1.791366025E0,-2.164916992E-1,9.767883301E0,1.278533936E-1
1.793868466E0,-2.093048096E-1,9.727188110E0,1.901092529E-1
1.796370907E0,-2.164916992E-1,9.669723511E0,1.685638428E-1
1.798873349E0,-1.805725098E-1,9.643386841E0,9.434509277E-2
1.801375790E0,-8.241271973E-2,9.676910400E0,5.363464355E-2
1.803878232E0,-4.171752930E-2,9.650573730E0,1.015319824E-1
1.806380673E0,-1.159362793E-1,9.612258911E0,8.236694336E-2
1.808883115E0,-8.720397949E-2,9.614654541E0,3.688049316E-2
1.811385556E0,-7.044982910E-2,9.645782471E0,-3.494262695E-2
1.813887997E0,-6.326293945E-2,9.688873291E0,-1.953582764E-1
1.816390439E0,-2.973937988E-2,9.720001221E0,-2.121124268E-1
1.818892880E0,-1.298522949E-2,9.806198120E0,-2.312622070E-1
1.821395322E0,1.335144043E-2,9.815765381E0,-1.881713867E-1
1.823897763E0,-2.494812012E-2,9.818161011E0,-1.833801270E-1
1.826400204E0,1.388549805E-3,9.834930420E0,-1.618347168E-1
1.828902646E0,1.450347900E-1,9.770278931E0,-1.666259766E-1
1.831405087E0,2.791137695E-1,9.729583740E0,-2.911224365E-1
1.833907529E0,3.628997803E-1,9.705642700E0,-4.156188965E-1
1.836409970E0,3.413543701E-1,9.777465820E0,-4.850616455E-1
1.838912411E0,3.461456299E-1,9.827743530E0,-4.706878662E-1
1.841414853E0,2.886810303E-1,9.875625610E0,-4.180145264E-1
1.843917294E0,2.671356201E-1,9.947448730E0,-3.414001465E-1
1.846419736E0,2.839050293E-1,1.005039978E1,-2.743682861E-1
1.848922177E0,2.839050293E-1,1.009350586E1,-2.767639160E-1
1.851424618E0,2.192535400E-1,1.017489624E1,-2.623901367E-1
1.853927060E0,1.761627197E-1,1.025151062E1,-2.384490967E-1
1.856429501E0,1.186981201E-1,1.025390625E1,-2.504272461E-1
1.858931943E0,7.560729980E-2,1.030418396E1,-2.384490967E-1
1.861434384E0,3.729248047E-2,1.031376648E1,-1.809844971E-1
1.863936825E0,1.095581055E-2,1.031137085E1,-1.187438965E-1
1.866408749E0,-1.538085938E-2,1.031376648E1,-1.809844971E-1
1.868941708E0,8.560180664E-3,1.026348877E1,-1.570434570E-1
1.871444150E0,4.447937012E-2,1.022756958E1,-8.282470703E-2
1.873946591E0,7.081604004E-2,1.021081543E1,1.293945312E-2
1.876418515E0,4.447937012E-2,1.026828003E1,3.448486328E-2
1.878920956E0,3.489685059E-2,1.017968750E1,1.293945312E-2
1.881423398E0,8.560180664E-3,1.019645691E1,-4.931640625E-2
1.883925839E0,-8.001708984E-2,1.017489624E1,9.613037109E-4
1.886428281E0,-1.518402100E-1,1.016772461E1,8.476257324E-2
1.888930722E0,-1.925506592E-1,1.011265564E1,9.913635254E-2
1.891433163E0,-2.571868896E-1,1.011265564E1,1.661682129E-1
1.893935605E0,-2.595825195E-1,1.007434082E1,1.757507324E-1
1.896438046E0,-1.949462891E-1,1.005519104E1,1.757507324E-1
1.898940488E0,-1.829681396E-1,1.002166748E1,1.326446533E-1
1.901442929E0,-1.829681396E-1,1.010067749E1,1.302490234E-1
1.903945370E0,-9.199523926E-2,1.006956482E1,-3.814697266E-3
1.906447812E0,-7.044982910E-2,1.010786438E1,-4.931640625E-2
1.908950253E0,-3.453063965E-2,1.018927002E1,2.969360352E-2
1.911452695E0,7.081604004E-2,1.022517395E1,7.040405273E-2
1.913955136E0,1.139068604E-1,1.032574463E1,1.087036133E-1
