time,mx,my,mz
4.389490320E-1,8.361816406E0,-4.202423096E1,1.068115234E1
4.489587980E-1,6.411743164E0,-4.427337646E1,1.112976074E1
4.589685640E-1,7.162475586E0,-4.427337646E1,1.112976074E1
4.686426360E-1,8.511352539E0,-4.487457275E1,1.157989502E1
4.786524020E-1,6.411743164E0,-4.322357178E1,1.218109131E1
4.886316500E-1,6.712341309E0,-4.307403564E1,1.307983398E1
4.986108980E-1,6.112670898E0,-4.397430420E1,1.368103027E1
5.085901460E-1,5.961608887E0,-4.337463379E1,1.203002930E1
5.185693940E-1,5.212402344E0,-4.367370605E1,1.383056641E1
5.285486420E-1,6.112670898E0,-4.547424316E1,1.293029785E1
5.385278900E-1,3.712463379E0,-4.307403564E1,1.352996826E1
5.485071380E-1,7.011413574E0,-4.262390137E1,1.428070068E1
5.584863860E-1,5.511474609E0,-4.412384033E1,1.488037109E1
5.684656340E-1,4.762268066E0,-4.367370605E1,1.428070068E1
5.784448820E-1,5.511474609E0,-4.367370605E1,1.383056641E1
5.884241300E-1,3.861999512E0,-4.472351074E1,1.578063965E1
5.984033780E-1,4.461669922E0,-4.337463379E1,1.428070068E1
6.084131440E-1,2.812194824E0,-4.502410889E1,1.548004150E1
6.183923920E-1,4.162597656E0,-4.367370605E1,1.683044434E1
6.283716400E-1,4.162597656E0,-4.487457275E1,1.607971191E1
6.384119230E-1,2.511596680E0,-4.607391357E1,1.802978516E1
6.483911710E-1,2.061462402E0,-4.502410889E1,1.652984619E1
6.584009370E-1,3.111267090E0,-4.352416992E1,1.697998047E1
6.684107020E-1,3.712463379E0,-4.442443848E1,1.863098145E1
6.784204680E-1,2.511596680E0,-4.547424316E1,1.652984619E1
6.883997160E-1,1.011657715E0,-4.502410889E1,1.847991943E1
6.984094820E-1,1.762390137E0,-4.352416992E1,1.728057861E1
7.084192470E-1,1.911926270E0,-4.307403564E1,1.713104248E1
7.181238370E-1,2.061462402E0,-4.397430420E1,1.952972412E1
7.281030850E-1,8.621215820E-1,-4.412384033E1,1.938018799E1
7.381128510E-1,1.011657715E0,-4.577484131E1,1.908111572E1
7.480920990E-1,1.312255859E0,-4.652404785E1,1.952972412E1
7.580408290E-1,1.461791992E0,-4.487457275E1,1.788024902E1
7.680505950E-1,1.312255859E0,-4.472351074E1,1.983032227E1
7.780298430E-1,5.615234375E-1,-4.547424316E1,1.908111572E1
7.880090910E-1,8.621215820E-1,-4.487457275E1,1.818084717E1
7.979883390E-1,1.461791992E0,-4.487457275E1,1.938018799E1
8.079675870E-1,8.621215820E-1,-4.487457275E1,1.893005371E1
8.179468350E-1,1.911926270E0,-4.442443848E1,1.893005371E1
8.279260830E-1,1.011657715E0,-4.472351074E1,1.983032227E1
8.379053310E-1,2.812194824E0,-4.427337646E1,1.878051758E1
8.478845790E-1,1.312255859E0,-4.502410889E1,2.103118896E1
8.578638270E-1,5.615234375E-1,-4.502410889E1,2.133026123E1
8.678430750E-1,4.119873047E-1,-4.487457275E1,1.968078613E1
8.777918060E-1,1.762390137E0,-4.427337646E1,2.028045654E1
8.878015720E-1,4.119873047E-1,-4.517364502E1,1.893005371E1
8.978113370E-1,1.161193848E0,-4.517364502E1,1.968078613E1
9.077905850E-1,-3.387451172E-1,-4.412384033E1,2.013092041E1
9.177393160E-1,1.161193848E0,-4.487457275E1,2.042999268E1
9.277185640E-1,8.621215820E-1,-4.517364502E1,2.118072510E1
9.376978120E-1,2.624511719E-1,-4.277343750E1,1.878051758E1
9.476770600E-1,5.615234375E-1,-4.607391357E1,2.028045654E1
9.576257900E-1,1.011657715E0,-4.472351074E1,1.878051758E1
9.676355560E-1,4.119873047E-1,-4.442443848E1,2.013092041E1
9.775842860E-1,-3.387451172E-1,-4.367370605E1,1.893005371E1
9.875940520E-1,1.113891602E-1,-4.367370605E1,1.968078613E1
9.975427820E-1,1.911926270E0,-4.337463379E1,1.893005371E1
1.007552548E0,-6.378173828E-1,-4.442443848E1,2.042999268E1
1.017531796E0,1.312255859E0,-4.397430420E1,1.878051758E1
1.027511044E0,5.615234375E-1,-4.427337646E1,1.908111572E1
1.037490292E0,1.113891602E-1,-4.487457275E1,2.042999268E1
1.047469540E0,2.624511719E-1,-4.397430420E1,2.028045654E1
1.057448788E0,1.113891602E-1,-4.367370605E1,2.147979736E1
1.067428036E0,1.113891602E-1,-4.367370605E1,2.013092041E1
1.077407284E0,1.161193848E0,-4.517364502E1,1.938018799E1
1.087386532E0,-1.876831055E-1,-4.427337646E1,2.133026123E1
1.097365781E0,-1.538085938E0,-4.472351074E1,2.058105469E1
1.107345029E0,-3.387451172E-1,-4.487457275E1,2.042999268E1
1.117324277E0,1.011657715E0,-4.472351074E1,2.163085938E1
1.127303525E0,1.762390137E0,-4.322357178E1,2.058105469E1
1.137282773E0,1.312255859E0,-4.397430420E1,2.133026123E1
1.147262021E0,1.461791992E0,-4.487457275E1,2.118072510E1
1.157210751E0,1.762390137E0,-4.427337646E1,2.163085938E1
1.167220517E0,1.113891602E-1,-4.262390137E1,2.147979736E1
1.177199765E0,1.161193848E0,-4.337463379E1,2.042999268E1
1.187240048E0,5.615234375E-1,-4.397430420E1,1.983032227E1
1.197158261E0,8.621215820E-1,-4.367370605E1,2.147979736E1
1.207137509E0,8.621215820E-1,-4.337463379E1,2.118072510E1
1.217116757E0,1.011657715E0,-4.577484131E1,1.983032227E1
1.227096005E0,1.911926270E0,-4.592437744E1,2.192993164E1
1.237075253E0,-3.387451172E-1,-4.412384033E1,2.042999268E1
1.247085019E0,-4.882812500E-1,-4.397430420E1,1.983032227E1
1.257064267E0,-1.988220215E0,-4.352416992E1,2.103118896E1
1.267104550E0,2.061462402E0,-4.472351074E1,2.103118896E1
1.277083798E0,5.615234375E-1,-4.277343750E1,2.058105469E1
1.287093564E0,1.161193848E0,-4.367370605E1,2.073059082E1
1.297103329E0,2.624511719E-1,-4.397430420E1,2.058105469E1
1.307113095E0,4.119873047E-1,-4.337463379E1,2.013092041E1
1.317092343E0,-3.387451172E-1,-4.487457275E1,2.042999268E1
1.327102109E0,1.461791992E0,-4.337463379E1,2.118072510E1
1.337111874E0,1.312255859E0,-4.322357178E1,2.028045654E1
1.347121640E0,2.624511719E-1,-4.397430420E1,2.058105469E1
1.356826230E0,-4.882812500E-1,-4.427337646E1,2.133026123E1
1.366805478E0,5.615234375E-1,-4.277343750E1,2.133026123E1
1.376784726E0,-3.387451172E-1,-4.487457275E1,2.013092041E1
1.386763974E0,5.615234375E-1,-4.472351074E1,2.103118896E1
1.396743222E0,-1.087951660E0,-4.487457275E1,2.192993164E1
1.406722470E0,1.113891602E-1,-4.337463379E1,2.073059082E1
1.416701718E0,-7.873535156E-1,-4.427337646E1,2.238006592E1
1.426680966E0,-1.087951660E0,-4.442443848E1,2.118072510E1
1.436660214E0,-1.876831055E-1,-4.427337646E1,2.163085938E1
1.446639462E0,-2.288818359E0,-4.547424316E1,2.028045654E1
1.456618710E0,-6.378173828E-1,-4.367370605E1,2.223052979E1
1.466628476E0,-1.237487793E0,-4.607391357E1,2.163085938E1
1.476607724E0,-1.876831055E-1,-4.502410889E1,2.163085938E1
1.486556454E0,-2.438354492E0,-4.367370605E1,2.328033447E1
1.496535702E0,-2.137756348E0,-4.442443848E1,2.223052979E1
1.506545468E0,-7.873535156E-1,-4.472351074E1,2.133026123E1
1.516555234E0,-1.687622070E0,-4.412384033E1,2.268066406E1
1.526564999E0,-3.387451172E-1,-4.412384033E1,2.297973633E1
1.536544247E0,-3.387451172E-1,-4.307403564E1,2.297973633E1
1.546554013E0,-1.087951660E0,-4.442443848E1,2.073059082E1
1.556563779E0,-1.237487793E0,-4.322357178E1,2.208099365E1
1.566573544E0,-3.387451172E-1,-4.442443848E1,2.192993164E1
1.576583310E0,-3.387451172E-1,-4.367370605E1,2.297973633E1
1.586562558E0,-1.237487793E0,-4.322357178E1,2.358093262E1
1.596572324E0,-1.876831055E-1,-4.472351074E1,2.283020020E1
1.606582089E0,-1.388549805E0,-4.367370605E1,2.073059082E1
1.616286679E0,-1.876831055E-1,-4.427337646E1,2.103118896E1
1.626265927E0,-1.876831055E-1,-4.277343750E1,2.238006592E1
1.636245175E0,1.161193848E0,-4.367370605E1,2.223052979E1
1.646224423E0,-7.873535156E-1,-4.202423096E1,2.058105469E1
1.656203671E0,-1.876831055E-1,-4.322357178E1,2.283020020E1
1.666182919E0,5.615234375E-1,-4.322357178E1,2.238006592E1
1.676162167E0,-3.387451172E-1,-4.187469482E1,2.147979736E1
1.686141415E0,-6.378173828E-1,-4.412384033E1,2.328033447E1
1.696120663E0,-1.876831055E-1,-4.322357178E1,2.238006592E1
1.706069394E0,-6.378173828E-1,-4.337463379E1,2.073059082E1
1.716079159E0,-4.882812500E-1,-4.247436523E1,2.313079834E1
1.726058407E0,2.624511719E-1,-4.352416992E1,2.208099365E1
1.736037656E0,1.113891602E-1,-4.367370605E1,2.328033447E1
1.745986386E0,-7.873535156E-1,-4.397430420E1,2.208099365E1
1.756026669E0,-3.387451172E-1,-4.307403564E1,2.042999268E1
1.766005917E0,-7.873535156E-1,-4.352416992E1,2.163085938E1
1.775954648E0,-6.378173828E-1,-4.442443848E1,2.192993164E1
1.785933896E0,-1.687622070E0,-4.517364502E1,2.192993164E1
1.795913144E0,-1.988220215E0,-4.472351074E1,2.283020020E1
1.805892392E0,-3.338623047E0,-4.502410889E1,2.433013916E1
1.815871640E0,-3.338623047E0,-4.502410889E1,2.358093262E1
1.825850888E0,-2.888488770E0,-4.232482910E1,2.523040771E1
1.835830136E0,-3.788757324E0,-4.352416992E1,2.433013916E1
1.845809384E0,-3.038024902E0,-4.202423096E1,2.433013916E1
1.855788632E0,-3.038024902E0,-4.397430420E1,2.238006592E1
1.865767880E0,-3.637695312E0,-4.412384033E1,2.403106689E1
1.875747128E0,-1.988220215E0,-4.502410889E1,2.433013916E1
1.885726376E0,-3.338623047E0,-4.397430420E1,2.537994385E1
1.895705624E0,-4.838562012E0,-4.322357178E1,2.433013916E1
1.905684872E0,-2.888488770E0,-4.337463379E1,2.328033447E1
1.915664120E0,-3.637695312E0,-4.487457275E1,2.297973633E1
1.925643368E0,-3.038024902E0,-4.397430420E1,2.313079834E1
1.935622616E0,-4.687500000E0,-4.262390137E1,2.478027344E1
1.945601865E0,-3.788757324E0,-4.352416992E1,2.388000488E1
1.955581113E0,-2.137756348E0,-4.337463379E1,2.373046875E1
1.965590878E0,-3.038024902E0,-4.427337646E1,2.388000488E1
1.975539609E0,-3.938293457E0,-4.562377930E1,2.403106689E1
1.985518857E0,-4.388427734E0,-4.412384033E1,2.403106689E1
1.995528622E0,-4.388427734E0,-4.367370605E1,2.297973633E1
2.006392880E0,-4.087829590E0,-4.397430420E1,2.388000488E1
2.015517636E0,-4.087829590E0,-4.397430420E1,2.388000488E1
2.025466366E0,-3.788757324E0,-4.472351074E1,2.613067627E1
2.035415097E0,-3.338623047E0,-4.427337646E1,2.537994385E1
2.045455380E0,-3.938293457E0,-4.337463379E1,2.373046875E1
2.055404111E0,-3.938293457E0,-4.307403564E1,2.523040771E1
2.065383359E0,-4.087829590E0,-4.202423096E1,2.358093262E1
2.075332089E0,-4.087829590E0,-4.247436523E1,2.463073730E1
2.085311337E0,-4.087829590E0,-4.472351074E1,2.568054199E1
2.095290585E0,-4.087829590E0,-4.202423096E1,2.463073730E1
2.105300351E0,-5.737304688E0,-4.412384033E1,2.553100586E1
2.115279599E0,-4.087829590E0,-4.547424316E1,2.433013916E1
2.125228329E0,-5.587768555E0,-4.322357178E1,2.358093262E1
2.135238095E0,-4.087829590E0,-4.352416992E1,2.537994385E1
2.145247861E0,-4.388427734E0,-4.307403564E1,2.328033447E1
2.155257626E0,-3.637695312E0,-4.307403564E1,2.448120117E1
2.165267392E0,-4.687500000E0,-4.337463379E1,2.328033447E1
2.175246640E0,-4.388427734E0,-4.412384033E1,2.403106689E1
2.185256406E0,-3.788757324E0,-4.427337646E1,2.433013916E1
2.195266171E0,-3.338623047E0,-4.547424316E1,2.492980957E1
2.205275937E0,-3.637695312E0,-4.412384033E1,2.403106689E1
2.215255185E0,-5.438232422E0,-4.337463379E1,2.553100586E1
2.225264950E0,-4.388427734E0,-4.337463379E1,2.478027344E1
2.235274716E0,-4.537963867E0,-4.352416992E1,2.313079834E1
2.244979306E0,-3.187561035E0,-4.487457275E1,2.478027344E1
2.254958554E0,-2.888488770E0,-4.307403564E1,2.192993164E1
2.264937802E0,-2.737426758E0,-4.472351074E1,2.358093262E1
2.274917050E0,-2.888488770E0,-4.412384033E1,2.703094482E1
2.284896298E0,-4.838562012E0,-4.397430420E1,2.613067627E1
2.294875546E0,-4.388427734E0,-4.412384033E1,2.628021240E1
2.304854794E0,-3.637695312E0,-4.367370605E1,2.628021240E1
2.314834042E0,-3.038024902E0,-4.322357178E1,2.313079834E1
2.324843808E0,-4.988098145E0,-4.367370605E1,2.628021240E1
2.334762021E0,-2.438354492E0,-4.412384033E1,2.523040771E1
2.344741269E0,-4.087829590E0,-4.322357178E1,2.537994385E1
2.354751034E0,-4.388427734E0,-4.487457275E1,2.478027344E1
2.364730282E0,-3.938293457E0,-4.367370605E1,2.553100586E1
2.374709531E0,-4.087829590E0,-4.202423096E1,2.613067627E1
2.384688779E0,-3.038024902E0,-4.352416992E1,2.687988281E1
2.394698544E0,-2.438354492E0,-4.307403564E1,2.478027344E1
2.404708310E0,-3.187561035E0,-4.367370605E1,2.628021240E1
2.414718075E0,-4.537963867E0,-4.277343750E1,2.537994385E1
2.424727841E0,-2.737426758E0,-4.427337646E1,2.568054199E1
2.434707089E0,-4.087829590E0,-4.277343750E1,2.568054199E1
2.444716855E0,-3.637695312E0,-4.307403564E1,2.523040771E1
2.454726620E0,-3.038024902E0,-4.427337646E1,2.537994385E1
2.464736386E0,-2.737426758E0,-4.352416992E1,2.537994385E1
2.474746152E0,-1.988220215E0,-4.127349854E1,2.568054199E1
2.484725400E0,-2.137756348E0,-4.367370605E1,2.328033447E1
2.494735165E0,-2.137756348E0,-4.412384033E1,2.328033447E1
2.504439755E0,-2.137756348E0,-4.307403564E1,2.523040771E1
2.514419003E0,-1.388549805E0,-4.412384033E1,2.628021240E1
2.524398251E0,-7.873535156E-1,-4.247436523E1,2.568054199E1
2.534377499E0,1.113891602E-1,-4.262390137E1,2.658081055E1
2.544356747E0,-3.387451172E-1,-4.262390137E1,2.523040771E1
2.554335995E0,-4.882812500E-1,-4.322357178E1,2.568054199E1
2.564315243E0,-1.876831055E-1,-4.352416992E1,2.537994385E1
2.574294491E0,-1.237487793E0,-4.277343750E1,2.463073730E1
2.584273740E0,-1.988220215E0,-4.127349854E1,2.613067627E1
2.594252988E0,-4.882812500E-1,-4.202423096E1,2.568054199E1
2.604232236E0,4.119873047E-1,-4.157409668E1,2.523040771E1
2.614242001E0,1.113891602E-1,-4.337463379E1,2.553100586E1
2.624221249E0,4.119873047E-1,-4.157409668E1,2.628021240E1
2.634169980E0,-1.876831055E-1,-4.097442627E1,2.613067627E1
2.644149228E0,1.011657715E0,-4.202423096E1,2.568054199E1
2.654128476E0,1.312255859E0,-4.247436523E1,2.358093262E1
2.664107724E0,2.624511719E-1,-4.277343750E1,2.492980957E1
2.674086972E0,2.212524414E0,-4.262390137E1,2.373046875E1
2.684035702E0,4.119873047E-1,-4.232482910E1,2.553100586E1
2.694045468E0,8.621215820E-1,-4.232482910E1,2.448120117E1
2.704024716E0,1.113891602E-1,-4.337463379E1,2.478027344E1
2.714003964E0,4.119873047E-1,-4.307403564E1,2.523040771E1
2.723983212E0,1.011657715E0,-4.352416992E1,2.433013916E1
2.733962460E0,1.161193848E0,-4.412384033E1,2.373046875E1
2.743941708E0,2.961730957E0,-4.367370605E1,2.373046875E1
2.753920956E0,1.161193848E0,-4.367370605E1,2.448120117E1
2.763900204E0,2.212524414E0,-4.307403564E1,2.403106689E1
2.773879452E0,1.461791992E0,-4.232482910E1,2.373046875E1
2.783858700E0,2.212524414E0,-4.157409668E1,2.297973633E1
2.793837949E0,8.621215820E-1,-4.337463379E1,2.328033447E1
2.803817197E0,2.511596680E0,-4.277343750E1,2.358093262E1
2.813796445E0,2.662658691E0,-4.112396240E1,2.373046875E1
2.823775693E0,1.762390137E0,-4.172363281E1,2.358093262E1
2.833754941E0,1.312255859E0,-4.277343750E1,2.492980957E1
2.843734189E0,1.911926270E0,-4.307403564E1,2.328033447E1
2.853713437E0,1.312255859E0,-4.202423096E1,2.388000488E1
2.863692685E0,2.511596680E0,-4.322357178E1,2.388000488E1
2.873671933E0,1.312255859E0,-4.322357178E1,2.388000488E1
2.883651181E0,1.312255859E0,-4.277343750E1,2.313079834E1
2.893630429E0,2.061462402E0,-4.322357178E1,2.238006592E1
2.903640195E0,1.911926270E0,-4.232482910E1,2.448120117E1
2.913588925E0,2.061462402E0,-4.247436523E1,2.433013916E1
2.923568173E0,1.011657715E0,-4.097442627E1,2.492980957E1
2.933547421E0,5.615234375E-1,-4.172363281E1,2.537994385E1
2.943557187E0,1.762390137E0,-4.202423096E1,2.492980957E1
2.953505917E0,1.312255859E0,-4.172363281E1,2.492980957E1
2.963515683E0,2.212524414E0,-4.232482910E1,2.523040771E1
2.973494931E0,1.161193848E0,-4.412384033E1,2.403106689E1
2.983443661E0,1.762390137E0,-4.127349854E1,2.433013916E1
2.993453427E0,2.061462402E0,-4.277343750E1,2.388000488E1
3.003432675E0,1.011657715E0,-4.322357178E1,2.463073730E1
3.013381406E0,1.161193848E0,-4.337463379E1,2.448120117E1
3.023391171E0,1.312255859E0,-4.202423096E1,2.313079834E1
3.033431454E0,1.161193848E0,-4.307403564E1,2.328033447E1
3.043410702E0,1.461791992E0,-4.307403564E1,2.373046875E1
3.053420468E0,1.011657715E0,-4.202423096E1,2.492980957E1
3.063430234E0,1.762390137E0,-4.247436523E1,2.433013916E1
3.073439999E0,-1.876831055E-1,-4.172363281E1,2.388000488E1
3.083419247E0,1.312255859E0,-4.247436523E1,2.433013916E1
3.093429013E0,5.615234375E-1,-4.247436523E1,2.283020020E1
3.103438779E0,1.312255859E0,-4.247436523E1,2.463073730E1
3.113448544E0,1.113891602E-1,-4.082489014E1,2.448120117E1
3.123427792E0,2.662658691E0,-4.157409668E1,2.403106689E1
3.133132382E0,5.615234375E-1,-4.202423096E1,2.492980957E1
3.143111630E0,2.812194824E0,-4.202423096E1,2.433013916E1
3.153090878E0,1.911926270E0,-4.262390137E1,2.523040771E1
3.163070126E0,1.911926270E0,-4.262390137E1,2.598114014E1
3.173049374E0,1.161193848E0,-4.187469482E1,2.478027344E1
3.183059140E0,1.461791992E0,-4.232482910E1,2.553100586E1
3.193038388E0,8.621215820E-1,-4.262390137E1,2.373046875E1
3.202987118E0,1.113891602E-1,-4.232482910E1,2.553100586E1
3.212966366E0,-3.387451172E-1,-4.412384033E1,2.598114014E1
3.222945615E0,1.762390137E0,-4.097442627E1,2.568054199E1
3.232924863E0,1.461791992E0,-4.082489014E1,2.328033447E1
3.242904111E0,2.624511719E-1,-4.172363281E1,2.568054199E1
3.252883359E0,1.312255859E0,-4.202423096E1,2.537994385E1
3.262862607E0,1.113891602E-1,-4.232482910E1,2.478027344E1
3.272841855E0,-1.876831055E-1,-4.202423096E1,2.463073730E1
3.282851620E0,-1.087951660E0,-4.262390137E1,2.553100586E1
3.292861386E0,2.624511719E-1,-4.322357178E1,2.463073730E1
3.302871152E0,-4.882812500E-1,-4.247436523E1,2.568054199E1
3.312850400E0,4.119873047E-1,-4.337463379E1,2.478027344E1
3.322890683E0,2.212524414E0,-4.262390137E1,2.523040771E1
3.331649228E0,-6.378173828E-1,-4.262390137E1,2.448120117E1
3.342879697E0,-7.873535156E-1,-4.352416992E1,2.492980957E1
3.352889462E0,-4.882812500E-1,-4.322357178E1,2.568054199E1
3.362899228E0,2.624511719E-1,-4.247436523E1,2.492980957E1
3.372573300E0,4.119873047E-1,-4.262390137E1,2.598114014E1
3.382918759E0,2.624511719E-1,-4.097442627E1,2.687988281E1
3.392592831E0,-1.087951660E0,-4.112396240E1,2.478027344E1
3.402572079E0,1.113891602E-1,-4.262390137E1,2.478027344E1
3.412520810E0,-6.378173828E-1,-4.157409668E1,2.523040771E1
3.422530575E0,-7.873535156E-1,-4.202423096E1,2.492980957E1
3.432509824E0,-3.387451172E-1,-4.187469482E1,2.448120117E1
3.442489072E0,4.119873047E-1,-4.157409668E1,2.297973633E1
3.452468320E0,-3.387451172E-1,-4.157409668E1,2.523040771E1
3.462447568E0,1.011657715E0,-4.202423096E1,2.568054199E1
3.472457333E0,1.113891602E-1,-4.412384033E1,2.523040771E1
3.482436581E0,-4.882812500E-1,-4.277343750E1,2.568054199E1
3.492385312E0,-7.873535156E-1,-4.247436523E1,2.492980957E1
3.502364560E0,1.113891602E-1,-4.112396240E1,2.523040771E1
3.512343808E0,-3.387451172E-1,-4.037475586E1,2.553100586E1
3.522323056E0,-1.876831055E-1,-4.277343750E1,2.492980957E1
3.532302304E0,-1.388549805E0,-4.112396240E1,2.553100586E1
3.542281552E0,-3.387451172E-1,-4.232482910E1,2.478027344E1
3.552260800E0,-1.087951660E0,-4.307403564E1,2.658081055E1
3.562240048E0,-4.882812500E-1,-4.202423096E1,2.642974854E1
3.572188779E0,-3.637695312E0,-4.307403564E1,2.703094482E1
3.582198544E0,-2.137756348E0,-4.157409668E1,2.733001709E1
3.592177792E0,1.113891602E-1,-4.262390137E1,2.628021240E1
3.602157040E0,-3.187561035E0,-4.307403564E1,2.448120117E1
3.612136288E0,-2.438354492E0,-4.187469482E1,2.733001709E1
3.622085019E0,-1.388549805E0,-4.037475586E1,2.628021240E1
3.632064267E0,-2.888488770E0,-4.262390137E1,2.553100586E1
3.642074032E0,-2.737426758E0,-4.277343750E1,2.537994385E1
3.652053281E0,-1.538085938E0,-4.247436523E1,2.613067627E1
3.662063046E0,-2.288818359E0,-4.277343750E1,2.642974854E1
3.672011777E0,-1.988220215E0,-4.427337646E1,2.687988281E1
3.681960507E0,-1.988220215E0,-4.352416992E1,2.613067627E1
3.691970273E0,-1.538085938E0,-4.427337646E1,2.537994385E1
3.701980038E0,-2.288818359E0,-4.352416992E1,2.463073730E1
3.711928769E0,-2.737426758E0,-4.202423096E1,2.642974854E1
3.721908017E0,-6.378173828E-1,-4.307403564E1,2.598114014E1
3.731887265E0,-7.873535156E-1,-4.322357178E1,2.568054199E1
3.741866513E0,-2.288818359E0,-4.277343750E1,2.568054199E1
3.751845761E0,-1.237487793E0,-4.202423096E1,2.613067627E1
3.761855527E0,2.624511719E-1,-4.202423096E1,2.283020020E1
3.771804257E0,-1.876831055E-1,-4.502410889E1,2.388000488E1
3.781783505E0,-1.687622070E0,-4.262390137E1,2.658081055E1
3.791762753E0,-1.388549805E0,-4.337463379E1,2.523040771E1
3.801742001E0,-1.538085938E0,-4.502410889E1,2.433013916E1
3.811721249E0,-1.988220215E0,-4.322357178E1,2.492980957E1
3.821700497E0,-1.237487793E0,-4.472351074E1,2.358093262E1
3.831679745E0,2.624511719E-1,-4.397430420E1,2.433013916E1
3.841658993E0,1.113891602E-1,-4.367370605E1,2.328033447E1
3.851638241E0,5.615234375E-1,-4.277343750E1,2.433013916E1
3.861617490E0,-3.387451172E-1,-4.487457275E1,2.478027344E1
3.871596738E0,-1.876831055E-1,-4.472351074E1,2.568054199E1
3.881575986E0,4.119873047E-1,-4.307403564E1,2.328033447E1
3.891555234E0,-1.087951660E0,-4.412384033E1,2.328033447E1
3.901534482E0,-3.387451172E-1,-4.367370605E1,2.373046875E1
3.911544247E0,8.621215820E-1,-4.337463379E1,2.328033447E1
3.921554013E0,1.161193848E0,-4.232482910E1,2.373046875E1
3.931563779E0,1.011657715E0,-4.352416992E1,2.388000488E1
3.941573544E0,2.061462402E0,-4.322357178E1,2.313079834E1
3.951583310E0,2.624511719E-1,-4.202423096E1,2.358093262E1
3.961562558E0,-3.387451172E-1,-4.307403564E1,2.268066406E1
3.971572324E0,8.621215820E-1,-4.367370605E1,2.192993164E1
3.981582089E0,1.461791992E0,-4.307403564E1,2.328033447E1
3.991591855E0,-6.378173828E-1,-4.487457275E1,2.147979736E1
4.001601620E0,-4.882812500E-1,-4.352416992E1,2.208099365E1
4.011611386E0,1.011657715E0,-4.427337646E1,2.313079834E1
4.021254941E0,-1.087951660E0,-4.442443848E1,2.223052979E1
4.031264706E0,2.624511719E-1,-4.352416992E1,2.133026123E1
4.041274472E0,2.624511719E-1,-4.352416992E1,2.238006592E1
4.051253720E0,4.119873047E-1,-4.337463379E1,2.192993164E1
4.061202450E0,2.624511719E-1,-4.352416992E1,2.208099365E1
4.071181699E0,-1.876831055E-1,-4.427337646E1,2.163085938E1
4.081130429E0,1.113891602E-1,-4.412384033E1,2.223052979E1
4.091140195E0,1.113891602E-1,-4.367370605E1,2.192993164E1
4.101119443E0,-1.087951660E0,-4.262390137E1,2.403106689E1
4.111098691E0,-4.882812500E-1,-4.472351074E1,2.133026123E1
4.121077939E0,-6.378173828E-1,-4.307403564E1,2.192993164E1
4.131057187E0,1.113891602E-1,-4.517364502E1,2.118072510E1
4.141036435E0,2.662658691E0,-4.232482910E1,2.013092041E1
4.151015683E0,-6.378173828E-1,-4.307403564E1,2.223052979E1
4.161025449E0,1.911926270E0,-4.337463379E1,2.223052979E1
4.171004697E0,1.161193848E0,-4.337463379E1,2.073059082E1
4.181014462E0,5.615234375E-1,-4.322357178E1,2.163085938E1
4.191024228E0,1.161193848E0,-4.442443848E1,2.373046875E1
4.201033993E0,2.061462402E0,-4.397430420E1,2.313079834E1
4.211043759E0,1.461791992E0,-4.262390137E1,2.268066406E1
4.221023007E0,1.762390137E0,-4.322357178E1,2.208099365E1
4.231032773E0,1.161193848E0,-4.337463379E1,2.192993164E1
4.241042538E0,2.511596680E0,-4.352416992E1,2.238006592E1
4.251052304E0,1.762390137E0,-4.352416992E1,2.163085938E1
4.261062070E0,5.615234375E-1,-4.397430420E1,2.163085938E1
4.270766659E0,1.461791992E0,-4.412384033E1,2.223052979E1
4.280745907E0,1.113891602E-1,-4.337463379E1,2.147979736E1
4.290725156E0,1.461791992E0,-4.442443848E1,1.938018799E1
4.300704404E0,4.119873047E-1,-4.232482910E1,2.223052979E1
4.310683652E0,1.911926270E0,-4.412384033E1,2.192993164E1
4.320662900E0,8.621215820E-1,-4.412384033E1,2.118072510E1
4.330672665E0,1.762390137E0,-4.322357178E1,2.058105469E1
4.340651913E0,1.161193848E0,-4.442443848E1,2.147979736E1
4.350600644E0,1.011657715E0,-4.202423096E1,2.133026123E1
4.360579892E0,1.312255859E0,-4.352416992E1,2.133026123E1
4.370559140E0,5.615234375E-1,-4.322357178E1,2.133026123E1
4.380538388E0,8.621215820E-1,-4.337463379E1,2.223052979E1
4.390517636E0,5.615234375E-1,-4.352416992E1,2.238006592E1
4.400496884E0,1.161193848E0,-4.337463379E1,2.268066406E1
4.410476132E0,1.911926270E0,-4.487457275E1,2.328033447E1
4.420455380E0,1.161193848E0,-4.307403564E1,2.297973633E1
4.430434628E0,1.161193848E0,-4.487457275E1,2.147979736E1
4.440413876E0,2.624511719E-1,-4.397430420E1,2.133026123E1
4.450393124E0,1.911926270E0,-4.412384033E1,2.147979736E1
4.460372372E0,1.113891602E-1,-4.337463379E1,2.147979736E1
4.470321103E0,1.011657715E0,-4.427337646E1,1.983032227E1
4.480330868E0,1.911926270E0,-4.442443848E1,2.147979736E1
4.490279599E0,5.615234375E-1,-4.202423096E1,2.238006592E1
4.500289365E0,2.624511719E-1,-4.397430420E1,2.238006592E1
4.510268613E0,5.615234375E-1,-4.202423096E1,2.133026123E1
4.520247861E0,2.624511719E-1,-4.397430420E1,2.058105469E1
4.530227109E0,1.461791992E0,-4.232482910E1,2.373046875E1
